C,T,N,Kmax,Jmin,Tempo,HMenorJ,seed,O
10,0.9,10000,50,6.493379047072682,0.0002003,false,3,true
10,0.9,10000,50,6.493379047072682,8.83e-5,false,4,true
10,0.9,10000,50,6.493379047072682,0.0001357,false,5,true
10,0.9,10000,50,6.493379047072682,0.00031,false,6,true
10,0.9,10000,50,6.493379047072682,0.0001206,false,7,true
10,0.9,10000,50,6.493379047072682,0.0001041,false,8,true
10,0.9,10000,50,6.493379047072682,0.0002829,false,9,true
10,0.9,10000,50,6.493379047072682,0.0001304,false,10,true
10,1.0,10000,50,6.493379047072682,0.0002981,false,1,true
10,1.0,10000,50,6.493379047072682,0.0008296,false,2,true
10,1.0,10000,50,6.493379047072681,0.0003415,false,3,true
10,1.0,10000,50,6.493379047072682,0.0002178,false,4,true
10,1.0,10000,50,6.493379047072682,0.0002846,false,5,true
10,1.0,10000,50,6.493379047072682,0.00012,false,6,true
10,1.0,10000,50,6.493379047072682,0.0001266,false,7,true
10,1.0,10000,50,6.493379047072682,0.0002998,false,8,true
10,1.0,10000,50,6.493379047072682,0.0003045,false,9,true
10,1.0,10000,50,6.493379047072682,0.0001653,false,10,true
10,0.1,10000,50,6.493379047072682,0.8180266,true,1,true
10,0.1,10000,50,6.493379047072682,0.0002434,true,2,true
10,0.1,10000,50,6.493379047072682,0.0001497,true,3,true
10,0.1,10000,50,6.493379047072682,0.0001016,true,4,true
10,0.1,10000,50,6.493379047072682,0.0001132,true,5,true
10,0.1,10000,50,6.493379047072682,0.0001059,true,6,true
10,0.1,10000,50,6.493379047072682,0.0001256,true,7,true
10,0.1,10000,50,6.493379047072682,7.43e-5,true,8,true
10,0.1,10000,50,6.493379047072681,0.0001017,true,9,true
10,0.1,10000,50,6.493379047072682,9.52e-5,true,10,true
10,0.2,10000,50,6.493379047072682,0.0001043,true,1,true
10,0.2,10000,50,6.493379047072682,9.14e-5,true,2,true
10,0.2,10000,50,6.493379047072682,9.52e-5,true,3,true
10,0.2,10000,50,6.493379047072682,9.85e-5,true,4,true
10,0.2,10000,50,6.493379047072682,0.0001229,true,5,true
10,0.2,10000,50,6.493379047072682,0.000119,true,6,true
10,0.2,10000,50,6.493379047072682,8.58e-5,true,7,true
10,0.2,10000,50,6.493379047072682,8.78e-5,true,8,true
10,0.2,10000,50,6.493379047072681,0.0001075,true,9,true
10,0.2,10000,50,6.493379047072682,9.44e-5,true,10,true
10,0.3,10000,50,6.493379047072682,7.93e-5,true,1,true
10,0.3,10000,50,6.493379047072682,9.21e-5,true,2,true
10,0.3,10000,50,6.493379047072682,7.76e-5,true,3,true
10,0.3,10000,50,6.493379047072682,0.0001067,true,4,true
10,0.3,10000,50,6.493379047072681,0.000111,true,5,true
10,0.3,10000,50,6.493379047072682,0.0001071,true,6,true
10,0.3,10000,50,6.493379047072682,0.0001153,true,7,true
10,0.3,10000,50,6.493379047072682,8.98e-5,true,8,true
10,0.3,10000,50,6.493379047072681,0.0001108,true,9,true
10,0.3,10000,50,6.493379047072682,6.86e-5,true,10,true
10,0.4,10000,50,6.493379047072682,0.0001115,true,1,true
10,0.4,10000,50,6.493379047072682,0.0001154,true,2,true
10,0.4,10000,50,6.493379047072682,0.0001121,true,3,true
10,0.4,10000,50,6.493379047072682,0.000112,true,4,true
10,0.4,10000,50,6.493379047072682,9.69e-5,true,5,true
10,0.4,10000,50,6.493379047072682,0.0001213,true,6,true
10,0.4,10000,50,6.493379047072682,0.0001022,true,7,true
10,0.4,10000,50,6.493379047072682,0.0001223,true,8,true
10,0.4,10000,50,6.493379047072682,0.0001017,true,9,true
10,0.4,10000,50,6.493379047072682,0.0001067,true,10,true
10,0.5,10000,50,6.493379047072682,0.0001047,true,1,true
10,0.5,10000,50,6.493379047072682,6.36e-5,true,2,true
10,0.5,10000,50,6.493379047072681,0.0001155,true,3,true
10,0.5,10000,50,6.493379047072682,0.0001205,true,4,true
10,0.5,10000,50,6.493379047072682,0.0001422,true,5,true
10,0.5,10000,50,6.493379047072682,7.13e-5,true,6,true
10,0.5,10000,50,6.493379047072682,0.000115,true,7,true
10,0.5,10000,50,6.493379047072682,9.24e-5,true,8,true
10,0.5,10000,50,6.493379047072682,0.0001013,true,9,true
10,0.5,10000,50,6.493379047072682,9.42e-5,true,10,true
10,0.6,10000,50,6.493379047072682,0.0001023,true,1,true
10,0.6,10000,50,6.493379047072682,6.78e-5,true,2,true
10,0.6,10000,50,6.493379047072682,0.0001306,true,3,true
10,0.6,10000,50,6.493379047072682,0.0001098,true,4,true
10,0.6,10000,50,6.493379047072682,0.0001125,true,5,true
10,0.6,10000,50,6.493379047072682,0.0001614,true,6,true
10,0.6,10000,50,6.493379047072682,7.47e-5,true,7,true
10,0.6,10000,50,6.493379047072682,7.34e-5,true,8,true
10,0.6,10000,50,6.493379047072682,0.0001683,true,9,true
10,0.6,10000,50,6.493379047072682,9.32e-5,true,10,true
10,0.7,10000,50,6.493379047072682,0.000114,true,1,true
10,0.7,10000,50,6.493379047072682,0.000274,true,2,true
10,0.7,10000,50,6.493379047072682,0.0001685,true,3,true
10,0.7,10000,50,6.493379047072682,7.43e-5,true,4,true
10,0.7,10000,50,6.493379047072682,8.63e-5,true,5,true
10,0.7,10000,50,6.493379047072682,0.0001253,true,6,true
10,0.7,10000,50,6.493379047072681,0.0001368,true,7,true
10,0.7,10000,50,6.493379047072682,0.0001168,true,8,true
10,0.7,10000,50,6.493379047072682,0.0001447,true,9,true
10,0.7,10000,50,6.493379047072682,9.31e-5,true,10,true
10,0.8,10000,50,6.493379047072682,7.93e-5,true,1,true
10,0.8,10000,50,6.493379047072682,0.0001137,true,2,true
10,0.8,10000,50,6.493379047072682,0.0002167,true,3,true
10,0.8,10000,50,6.493379047072682,0.000591,true,4,true
10,0.8,10000,50,6.493379047072682,0.0002061,true,5,true
10,0.8,10000,50,6.493379047072682,0.0002738,true,6,true
10,0.8,10000,50,6.493379047072682,0.0002075,true,7,true
10,0.8,10000,50,6.493379047072682,0.0001919,true,8,true
10,0.8,10000,50,6.493379047072682,0.0002985,true,9,true
10,0.8,10000,50,6.493379047072682,0.0001627,true,10,true
10,0.9,10000,50,6.493379047072682,0.0004158,true,1,true
10,0.9,10000,50,6.493379047072682,0.0002203,true,2,true
10,0.9,10000,50,6.493379047072682,0.00019,true,3,true
10,0.9,10000,50,6.493379047072682,0.0001054,true,4,true
10,0.9,10000,50,6.493379047072682,0.0001514,true,5,true
10,0.9,10000,50,6.493379047072682,0.0003036,true,6,true
10,0.9,10000,50,6.493379047072682,0.0001459,true,7,true
10,0.9,10000,50,6.493379047072682,0.0001366,true,8,true
10,0.9,10000,50,6.493379047072682,0.0003202,true,9,true
10,0.9,10000,50,6.493379047072682,0.0001696,true,10,true
10,1.0,10000,50,6.493379047072682,0.000336,true,1,true
10,1.0,10000,50,6.493379047072682,0.0007894,true,2,true
10,1.0,10000,50,6.493379047072681,0.0003416,true,3,true
10,1.0,10000,50,6.493379047072682,0.00022,true,4,true
10,1.0,10000,50,6.493379047072682,0.0002524,true,5,true
10,1.0,10000,50,6.493379047072682,0.000118,true,6,true
10,1.0,10000,50,6.493379047072682,0.0001295,true,7,true
10,1.0,10000,50,6.493379047072682,0.0002829,true,8,true
10,1.0,10000,50,6.493379047072682,0.000249,true,9,true
10,1.0,10000,50,6.493379047072682,0.0001941,true,10,true
20,0.1,10000,50,7.676882573559671,0.8007139,true,1,true
20,0.1,10000,50,7.676882573559672,0.0002387,true,2,true
20,0.1,10000,50,7.676882573559672,0.0004621,true,3,true
20,0.1,10000,50,7.676882573559673,0.0003109,true,4,true
20,0.1,10000,50,7.676882573559672,0.0001895,true,5,true
20,0.1,10000,50,7.676882573559673,0.0002536,true,6,true
20,0.1,10000,50,7.676882573559672,0.001273,true,7,true
20,0.1,10000,50,7.676882573559672,0.00025,true,8,true
20,0.1,10000,50,7.676882573559672,0.0001923,true,9,true
20,0.1,10000,50,7.676882573559672,0.0003019,true,10,true
20,0.2,10000,50,7.676882573559671,0.0005178,true,1,true
20,0.2,10000,50,7.676882573559672,0.0002699,true,2,true
20,0.2,10000,50,7.676882573559673,0.0007669,true,3,true
20,0.2,10000,50,7.676882573559672,0.0003226,true,4,true
20,0.2,10000,50,7.676882573559672,0.0001776,true,5,true
20,0.2,10000,50,7.676882573559673,0.0002544,true,6,true
20,0.2,10000,50,7.676882573559673,0.0002115,true,7,true
20,0.2,10000,50,7.676882573559672,0.0002235,true,8,true
20,0.2,10000,50,7.676882573559672,0.0001837,true,9,true
20,0.2,10000,50,7.676882573559671,0.0002885,true,10,true
20,0.3,10000,50,7.676882573559672,0.000311,true,1,true
20,0.3,10000,50,7.676882573559672,0.0002166,true,2,true
20,0.3,10000,50,7.676882573559673,0.0003596,true,3,true
20,0.3,10000,50,7.676882573559672,0.0002965,true,4,true
20,0.3,10000,50,7.676882573559673,0.0003581,true,5,true
20,0.3,10000,50,7.676882573559672,0.0002142,true,6,true
20,0.3,10000,50,7.676882573559672,0.0002849,true,7,true
20,0.3,10000,50,7.676882573559672,0.0006549,true,8,true
20,0.3,10000,50,7.676882573559672,0.0002066,true,9,true
20,0.3,10000,50,7.676882573559672,0.0002069,true,10,true
20,0.4,10000,50,7.676882573559672,0.0015269,true,1,true
20,0.4,10000,50,7.676882573559671,0.0014605,true,2,true
20,0.4,10000,50,7.676882573559672,0.0004726,true,3,true
20,0.4,10000,50,7.676882573559672,0.0012596,true,4,true
20,0.4,10000,50,7.676882573559672,0.0007427,true,5,true
20,0.4,10000,50,7.676882573559671,0.0016435,true,6,true
20,0.4,10000,50,7.676882573559672,0.0014817,true,7,true
20,0.4,10000,50,7.676882573559673,0.0014005,true,8,true
20,0.4,10000,50,7.676882573559672,0.0013615,true,9,true
20,0.4,10000,50,7.676882573559672,0.001382,true,10,true
20,0.5,10000,50,7.676882573559672,0.001457,true,1,true
20,0.5,10000,50,7.676882573559673,0.0014473,true,2,true
20,0.5,10000,50,7.676882573559671,0.0020508,true,3,true
20,0.5,10000,50,7.676882573559673,0.0016057,true,4,true
20,0.5,10000,50,7.676882573559673,0.0014498,true,5,true
20,0.5,10000,50,7.676882573559671,0.0015729,true,6,true
20,0.5,10000,50,7.676882573559673,0.0006114,true,7,true
20,0.5,10000,50,7.676882573559672,0.0014236,true,8,true
20,0.5,10000,50,7.676882573559672,0.0014998,true,9,true
20,0.5,10000,50,7.676882573559672,0.0014731,true,10,true
20,0.6,10000,50,7.676882573559672,0.0021218,true,1,true
20,0.6,10000,50,7.676882573559672,0.0018371,true,2,true
20,0.6,10000,50,7.676882573559671,0.0016187,true,3,true
20,0.6,10000,50,7.676882573559672,0.0016727,true,4,true
20,0.6,10000,50,7.676882573559672,0.0016686,true,5,true
20,0.6,10000,50,7.676882573559672,0.0021021,true,6,true
20,0.6,10000,50,7.676882573559672,0.0023842,true,7,true
20,0.6,10000,50,7.676882573559671,0.0022709,true,8,true
20,0.6,10000,50,7.676882573559673,0.002154,true,9,true
20,0.6,10000,50,7.676882573559672,0.0020287,true,10,true
20,0.7,10000,50,7.676882573559673,0.0022502,true,1,true
20,0.7,10000,50,7.676882573559673,0.0028673,true,2,true
20,0.7,10000,50,7.676882573559672,0.0024933,true,3,true
20,0.7,10000,50,7.676882573559673,0.002203,true,4,true
20,0.7,10000,50,7.676882573559672,0.0028078,true,5,true
20,0.7,10000,50,7.676882573559672,0.0021288,true,6,true
20,0.7,10000,50,7.676882573559672,0.0025028,true,7,true
20,0.7,10000,50,7.676882573559673,0.0024263,true,8,true
20,0.7,10000,50,7.676882573559672,0.0024214,true,9,true
20,0.7,10000,50,7.676882573559672,0.0029158,true,10,true
20,0.8,10000,50,7.676882573559672,0.0039023,true,1,true
20,0.8,10000,50,7.676882573559672,0.0029103,true,2,true
20,0.8,10000,50,7.676882573559672,0.0029617,true,3,true
20,0.8,10000,50,7.676882573559671,0.0035348,true,4,true
20,0.8,10000,50,7.676882573559672,0.003587,true,5,true
20,0.8,10000,50,7.676882573559673,0.0037095,true,6,true
20,0.8,10000,50,7.676882573559672,0.0028512,true,7,true
20,0.8,10000,50,7.676882573559671,0.0023732,true,8,true
20,0.8,10000,50,7.676882573559672,0.0033294,true,9,true
20,0.8,10000,50,7.676882573559673,0.0034719,true,10,true
20,0.9,10000,50,7.676882573559673,0.0034573,true,1,true
20,0.9,10000,50,7.676882573559672,0.0037707,true,2,true
20,0.9,10000,50,7.676882573559672,0.0029284,true,3,true
20,0.9,10000,50,7.676882573559672,0.0042316,true,4,true
20,0.9,10000,50,7.676882573559672,0.003949,true,5,true
20,0.9,10000,50,7.676882573559673,0.0032188,true,6,true
20,0.9,10000,50,7.676882573559672,0.0035288,true,7,true
20,0.9,10000,50,7.676882573559671,0.0031122,true,8,true
20,0.9,10000,50,7.676882573559673,0.0047194,true,9,true
20,0.9,10000,50,7.676882573559672,0.0042124,true,10,true
20,1.0,10000,50,7.676882573559672,0.0030241,true,1,true
20,1.0,10000,50,7.676882573559671,0.0043632,true,2,true
20,1.0,10000,50,7.676882573559671,0.0055403,true,3,true
20,1.0,10000,50,7.676882573559672,0.0047005,true,4,true
20,1.0,10000,50,7.676882573559673,0.0045443,true,5,true
20,1.0,10000,50,7.676882573559672,0.0036239,true,6,true
20,1.0,10000,50,7.676882573559673,0.0034739,true,7,true
20,1.0,10000,50,7.676882573559672,0.0044211,true,8,true
20,1.0,10000,50,7.676882573559672,0.0043948,true,9,true
20,1.0,10000,50,7.676882573559672,0.0038084,true,10,true
20,0.1,10000,50,7.676882573559671,0.8263681,false,1,true
20,0.1,10000,50,7.676882573559672,0.0002213,false,2,true
20,0.1,10000,50,7.676882573559672,0.0005174,false,3,true
20,0.1,10000,50,7.676882573559673,0.0002966,false,4,true
20,0.1,10000,50,7.676882573559672,0.0002135,false,5,true
20,0.1,10000,50,7.676882573559673,0.0002682,false,6,true
20,0.1,10000,50,7.676882573559672,0.0009078,false,7,true
20,0.1,10000,50,7.676882573559672,0.0001839,false,8,true
20,0.1,10000,50,7.676882573559672,0.0001681,false,9,true
20,0.1,10000,50,7.676882573559672,0.0003102,false,10,true
20,0.2,10000,50,7.676882573559671,0.0004489,false,1,true
20,0.2,10000,50,7.676882573559672,0.0002536,false,2,true
20,0.2,10000,50,7.676882573559673,0.0007296,false,3,true
20,0.2,10000,50,7.676882573559672,0.0004994,false,4,true
20,0.2,10000,50,7.676882573559672,0.0001768,false,5,true
20,0.2,10000,50,7.676882573559673,0.0003747,false,6,true
20,0.2,10000,50,7.676882573559673,0.0002395,false,7,true
20,0.2,10000,50,7.676882573559672,0.0001062,false,8,true
20,0.2,10000,50,7.676882573559672,0.0001776,false,9,true
20,0.2,10000,50,7.676882573559671,0.0002133,false,10,true
20,0.3,10000,50,7.676882573559672,0.0003066,false,1,true
20,0.3,10000,50,7.676882573559672,0.0001985,false,2,true
20,0.3,10000,50,7.676882573559673,0.000359,false,3,true
20,0.3,10000,50,7.676882573559672,0.0003303,false,4,true
20,0.3,10000,50,7.676882573559673,0.0003582,false,5,true
20,0.3,10000,50,7.676882573559672,0.0002711,false,6,true
20,0.3,10000,50,7.676882573559672,0.0003128,false,7,true
20,0.3,10000,50,7.676882573559672,0.000973,false,8,true
20,0.3,10000,50,7.676882573559672,0.0002213,false,9,true
20,0.3,10000,50,7.676882573559672,0.0001997,false,10,true
20,0.4,10000,50,7.676882573559672,0.0014695,false,1,true
20,0.4,10000,50,7.676882573559672,0.0015391,false,2,true
20,0.4,10000,50,7.676882573559672,0.0003791,false,3,true
20,0.4,10000,50,7.676882573559673,0.0015416,false,4,true
20,0.4,10000,50,7.676882573559671,0.0013995,false,5,true
20,0.4,10000,50,7.676882573559673,0.0014461,false,6,true
20,0.4,10000,50,7.676882573559671,0.0015884,false,7,true
20,0.4,10000,50,7.676882573559672,0.0014194,false,8,true
20,0.4,10000,50,7.676882573559672,0.0013679,false,9,true
20,0.4,10000,50,7.676882573559672,0.0017134,false,10,true
20,0.5,10000,50,7.676882573559673,0.0018099,false,1,true
20,0.5,10000,50,7.676882573559673,0.0017756,false,2,true
20,0.5,10000,50,7.676882573559672,0.0014766,false,3,true
20,0.5,10000,50,7.676882573559673,0.0015232,false,4,true
20,0.5,10000,50,7.676882573559672,0.0019336,false,5,true
20,0.5,10000,50,7.676882573559673,0.0016126,false,6,true
20,0.5,10000,50,7.676882573559673,0.0006245,false,7,true
20,0.5,10000,50,7.676882573559672,0.001461,false,8,true
20,0.5,10000,50,7.676882573559673,0.0015857,false,9,true
20,0.5,10000,50,7.676882573559671,0.0021662,false,10,true
20,0.6,10000,50,7.676882573559672,0.0018586,false,1,true
20,0.6,10000,50,7.676882573559672,0.0024175,false,2,true
20,0.6,10000,50,7.676882573559672,0.0015845,false,3,true
20,0.6,10000,50,7.676882573559673,0.0030185,false,4,true
20,0.6,10000,50,7.676882573559672,0.0021083,false,5,true
20,0.6,10000,50,7.676882573559673,0.0021299,false,6,true
20,0.6,10000,50,7.676882573559671,0.00208,false,7,true
20,0.6,10000,50,7.676882573559672,0.0021431,false,8,true
20,0.6,10000,50,7.676882573559673,0.0022294,false,9,true
20,0.6,10000,50,7.676882573559672,0.0014947,false,10,true
20,0.7,10000,50,7.676882573559672,0.0021396,false,1,true
20,0.7,10000,50,7.676882573559673,0.0022177,false,2,true
20,0.7,10000,50,7.676882573559671,0.0030073,false,3,true
20,0.7,10000,50,7.676882573559672,0.0019206,false,4,true
20,0.7,10000,50,7.676882573559672,0.0028623,false,5,true
20,0.7,10000,50,7.676882573559672,0.0024082,false,6,true
20,0.7,10000,50,7.676882573559672,0.0027655,false,7,true
20,0.7,10000,50,7.676882573559672,0.0023013,false,8,true
20,0.7,10000,50,7.676882573559672,0.0029948,false,9,true
20,0.7,10000,50,7.676882573559671,0.0028703,false,10,true
20,0.8,10000,50,7.676882573559673,0.0028515,false,1,true
20,0.8,10000,50,7.676882573559673,0.0035892,false,2,true
20,0.8,10000,50,7.676882573559673,0.0030844,false,3,true
20,0.8,10000,50,7.676882573559673,0.0029377,false,4,true
20,0.8,10000,50,7.676882573559671,0.0034958,false,5,true
20,0.8,10000,50,7.676882573559672,0.0031273,false,6,true
20,0.8,10000,50,7.676882573559673,0.0042178,false,7,true
20,0.8,10000,50,7.676882573559671,0.0027732,false,8,true
20,0.8,10000,50,7.676882573559671,0.0029517,false,9,true
20,0.8,10000,50,7.676882573559673,0.0022987,false,10,true
20,0.9,10000,50,7.676882573559673,0.0028256,false,1,true
20,0.9,10000,50,7.676882573559672,0.003278,false,2,true
20,0.9,10000,50,7.676882573559672,0.0027145,false,3,true
20,0.9,10000,50,7.676882573559672,0.0029095,false,4,true
20,0.9,10000,50,7.676882573559673,0.0029268,false,5,true
20,0.9,10000,50,7.676882573559672,0.003516,false,6,true
20,0.9,10000,50,7.676882573559672,0.0040063,false,7,true
20,0.9,10000,50,7.676882573559672,0.0036326,false,8,true
20,0.9,10000,50,7.676882573559672,0.0024387,false,9,true
20,0.9,10000,50,7.676882573559672,0.0050969,false,10,true
20,1.0,10000,50,7.676882573559672,0.0053501,false,1,true
20,1.0,10000,50,7.676882573559672,0.003739,false,2,true
20,1.0,10000,50,7.676882573559672,0.0050429,false,3,true
20,1.0,10000,50,7.676882573559672,0.0044384,false,4,true
20,1.0,10000,50,7.676882573559673,0.0032773,false,5,true
20,1.0,10000,50,7.676882573559671,0.0053093,false,6,true
20,1.0,10000,50,7.676882573559671,0.0059553,false,7,true
20,1.0,10000,50,7.676882573559673,0.0049516,false,8,true
20,1.0,10000,50,7.676882573559673,0.0040675,false,9,true
20,1.0,10000,50,7.676882573559671,0.0039769,false,10,true
40,0.1,10000,50,11.980884959649776,0.8750381,false,1,false
40,0.1,10000,50,12.115644075106369,0.0415319,false,2,false
40,0.1,10000,50,7.715181780958084,0.0112719,false,3,true
40,0.1,10000,50,12.564048240182561,0.0411406,false,4,false
40,0.1,10000,50,12.783013453439182,0.0408373,false,5,false
40,0.1,10000,50,12.768688159133255,0.0408923,false,6,false
40,0.1,10000,50,12.548866775593488,0.0407953,false,7,false
40,0.1,10000,50,7.715181780958089,0.0015318,false,8,true
40,0.1,10000,50,13.032309168821172,0.0413209,false,9,false
40,0.1,10000,50,12.704988492756213,0.0410369,false,10,false
40,0.2,10000,50,7.715181780958084,0.0218324,false,1,true
40,0.2,10000,50,12.69650982231426,0.0414657,false,2,false
40,0.2,10000,50,7.715181780958085,0.0023746,false,3,true
40,0.2,10000,50,7.715181780958084,0.0029342,false,4,true
40,0.2,10000,50,7.715181780958085,0.0071763,false,5,true
40,0.2,10000,50,7.715181780958086,0.0028159,false,6,true
40,0.2,10000,50,7.715181780958085,0.0041378,false,7,true
40,0.2,10000,50,12.649142347939963,0.0416955,false,8,false
40,0.2,10000,50,12.520060548119908,0.041121,false,9,false
40,0.2,10000,50,12.34872078444403,0.0413367,false,10,false
40,0.3,10000,50,7.715181780958089,0.0122728,false,1,true
40,0.3,10000,50,7.715181780958085,0.0218829,false,2,true
40,0.3,10000,50,7.715181780958085,0.0114104,false,3,true
40,0.3,10000,50,7.715181780958087,0.004964,false,4,true
40,0.3,10000,50,7.71518178095809,0.0038549,false,5,true
40,0.3,10000,50,7.715181780958087,0.0049168,false,6,true
40,0.3,10000,50,7.715181780958089,0.0042205,false,7,true
40,0.3,10000,50,7.715181780958089,0.0053725,false,8,true
40,0.3,10000,50,7.715181780958084,0.0048412,false,9,true
40,0.3,10000,50,7.715181780958085,0.0036816,false,10,true
40,0.4,10000,50,7.715181780958088,0.0058504,false,1,true
40,0.4,10000,50,12.559645235325359,0.0421732,false,2,false
40,0.4,10000,50,12.584406446377528,0.0425378,false,3,false
40,0.4,10000,50,7.715181780958084,0.005751,false,4,true
40,0.4,10000,50,7.715181780958084,0.0105813,false,5,true
40,0.4,10000,50,7.715181780958084,0.0087932,false,6,true
40,0.4,10000,50,7.715181780958089,0.0051088,false,7,true
40,0.4,10000,50,7.71518178095809,0.0063072,false,8,true
40,0.4,10000,50,7.715181780958088,0.0123114,false,9,true
40,0.4,10000,50,7.715181780958089,0.0048065,false,10,true
40,0.5,10000,50,7.715181780958086,0.0055456,false,1,true
40,0.5,10000,50,7.71518178095809,0.0093256,false,2,true
40,0.5,10000,50,7.715181780958086,0.0071781,false,3,true
40,0.5,10000,50,7.715181780958086,0.0098805,false,4,true
40,0.5,10000,50,7.715181780958087,0.006435,false,5,true
40,0.5,10000,50,7.715181780958088,0.0229002,false,6,true
40,0.5,10000,50,7.715181780958085,0.0370407,false,7,true
40,0.5,10000,50,12.955573284838975,0.0417237,false,8,false
40,0.5,10000,50,7.715181780958086,0.0383389,false,9,true
